Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,Density,Forested Area
Brazil,Montanha,21.00,Good,0.00,Good,17.00,Good,0.00,Good,21.00,Good,25.00,0.59
Brazil,Uruana,44.00,Good,1.00,Good,3.00,Good,4.00,Good,44.00,Good,25.00,0.59
Brazil,Varginha,59.00,Moderate,2.00,Good,1.00,Good,5.00,Good,59.00,Moderate,25.00,0.59
Brazil,Moreno,51.00,Moderate,1.00,Good,14.00,Good,4.00,Good,51.00,Moderate,25.00,0.59
Brazil,Morro Agudo,63.00,Moderate,1.00,Good,5.00,Good,3.00,Good,63.00,Moderate,25.00,0.59
Brazil,Farroupilha,30.00,Good,1.00,Good,16.00,Good,2.00,Good,30.00,Good,25.00,0.59
Brazil,Barras,36.00,Good,1.00,Good,5.00,Good,2.00,Good,36.00,Good,25.00,0.59
Brazil,Bom Jesus,24.00,Good,0.00,Good,11.00,Good,0.00,Good,24.00,Good,25.00,0.59
Brazil,Brumadinho,128.00,Unhealthy for Sensitive Groups,5.00,Good,0.00,Good,8.00,Good,128.00,Unhealthy for Sensitive Groups,25.00,0.59
Brazil,Campina Verde,37.00,Good,1.00,Good,6.00,Good,1.00,Good,37.00,Good,25.00,0.59
Brazil,Alegrete,27.00,Good,0.00,Good,12.00,Good,1.00,Good,27.00,Good,25.00,0.59
Brazil,Russas,28.00,Good,0.00,Good,14.00,Good,1.00,Good,28.00,Good,25.00,0.59
Brazil,Santa Gertrudes,71.00,Moderate,2.00,Good,3.00,Good,6.00,Good,71.00,Moderate,25.00,0.59
Brazil,Sapucaia,103.00,Unhealthy for Sensitive Groups,4.00,Good,7.00,Good,11.00,Good,103.00,Unhealthy for Sensitive Groups,25.00,0.59
Brazil,Satuba,32.00,Good,0.00,Good,18.00,Good,1.00,Good,32.00,Good,25.00,0.59
Brazil,Sena Madureira,14.00,Good,1.00,Good,4.00,Good,0.00,Good,14.00,Good,25.00,0.59
Brazil,Alenquer,16.00,Good,0.00,Good,11.00,Good,0.00,Good,16.00,Good,25.00,0.59
Brazil,Timbiras,32.00,Good,0.00,Good,16.00,Good,0.00,Good,32.00,Good,25.00,0.59
Brazil,Uberaba,32.00,Good,1.00,Good,24.00,Good,0.00,Good,32.00,Good,25.00,0.59
Brazil,Miracatu,59.00,Moderate,1.00,Good,21.00,Good,2.00,Good,59.00,Moderate,25.00,0.59
Brazil,Morrinhos,24.00,Good,0.00,Good,24.00,Good,0.00,Good,11.00,Good,25.00,0.59
Brazil,Nobres,42.00,Good,1.00,Good,12.00,Good,0.00,Good,42.00,Good,25.00,0.59
Brazil,Gaspar,51.00,Moderate,1.00,Good,19.00,Good,2.00,Good,51.00,Moderate,25.00,0.59
Brazil,Cajamar,78.00,Moderate,2.00,Good,3.00,Good,7.00,Good,78.00,Moderate,25.00,0.59
Brazil,Chapadinha,56.00,Moderate,1.00,Good,9.00,Good,1.00,Good,56.00,Moderate,25.00,0.59
Brazil,Chopinzinho,37.00,Good,1.00,Good,5.00,Good,2.00,Good,37.00,Good,25.00,0.59
Brazil,Cruz Alta,20.00,Good,1.00,Good,9.00,Good,2.00,Good,20.00,Good,25.00,0.59
Brazil,Cupira,37.00,Good,0.00,Good,9.00,Good,2.00,Good,37.00,Good,25.00,0.59
Brazil,Curitibanos,17.00,Good,0.00,Good,17.00,Good,0.00,Good,17.00,Good,25.00,0.59
Brazil,Diadema,137.00,Unhealthy for Sensitive Groups,3.00,Good,4.00,Good,15.00,Good,137.00,Unhealthy for Sensitive Groups,25.00,0.59
Brazil,Corrente,54.00,Moderate,1.00,Good,12.00,Good,1.00,Good,54.00,Moderate,25.00,0.59
Brazil,Amontada,39.00,Good,0.00,Good,20.00,Good,0.00,Good,39.00,Good,25.00,0.59
Brazil,Aracati,22.00,Good,0.00,Good,21.00,Good,0.00,Good,22.00,Good,25.00,0.59
Brazil,Extrema,78.00,Moderate,2.00,Good,11.00,Good,5.00,Good,78.00,Moderate,25.00,0.59
Brazil,Floriano,14.00,Good,0.00,Good,14.00,Good,0.00,Good,13.00,Good,25.00,0.59
Brazil,Betim,91.00,Moderate,2.00,Good,4.00,Good,9.00,Good,91.00,Moderate,25.00,0.59
Brazil,Ecoporanga,38.00,Good,1.00,Good,16.00,Good,1.00,Good,38.00,Good,25.00,0.59
Brazil,Itaituba,26.00,Good,1.00,Good,4.00,Good,0.00,Good,26.00,Good,25.00,0.59
Brazil,Jequitinhonha,25.00,Good,0.00,Good,7.00,Good,1.00,Good,25.00,Good,25.00,0.59
Brazil,Granja,30.00,Good,0.00,Good,10.00,Good,1.00,Good,30.00,Good,25.00,0.59
Brazil,Montes Claros,52.00,Moderate,1.00,Good,1.00,Good,4.00,Good,52.00,Moderate,25.00,0.59
Brazil,Nova Friburgo,80.00,Moderate,2.00,Good,13.00,Good,6.00,Good,80.00,Moderate,25.00,0.59
Brazil,Nova Odessa,64.00,Moderate,2.00,Good,4.00,Good,5.00,Good,64.00,Moderate,25.00,0.59
Brazil,Palotina,40.00,Good,1.00,Good,11.00,Good,1.00,Good,40.00,Good,25.00,0.59
Brazil,Ipu,46.00,Good,1.00,Good,8.00,Good,2.00,Good,46.00,Good,25.00,0.59
Brazil,Ipubi,14.00,Good,0.00,Good,14.00,Good,0.00,Good,14.00,Good,25.00,0.59
Brazil,Jaguaruna,85.00,Moderate,2.00,Good,24.00,Good,2.00,Good,85.00,Moderate,25.00,0.59
Brazil,Joaquim Gomes,26.00,Good,0.00,Good,18.00,Good,1.00,Good,26.00,Good,25.00,0.59
Brazil,Rio Casca,45.00,Good,1.00,Good,12.00,Good,2.00,Good,45.00,Good,25.00,0.59
Brazil,Manacapuru,26.00,Good,1.00,Good,5.00,Good,0.00,Good,26.00,Good,25.00,0.59
Brazil,Franca,52.00,Moderate,1.00,Good,2.00,Good,2.00,Good,52.00,Moderate,25.00,0.59
Brazil,Capim Grosso,25.00,Good,0.00,Good,13.00,Good,0.00,Good,25.00,Good,25.00,0.59
Brazil,Caruaru,38.00,Good,0.00,Good,13.00,Good,2.00,Good,38.00,Good,25.00,0.59
Brazil,Cataguases,57.00,Moderate,2.00,Good,6.00,Good,4.00,Good,57.00,Moderate,25.00,0.59
Brazil,Charqueadas,49.00,Good,1.00,Good,10.00,Good,3.00,Good,49.00,Good,25.00,0.59
Brazil,Cianorte,34.00,Good,1.00,Good,9.00,Good,1.00,Good,34.00,Good,25.00,0.59
Brazil,Congonhas,65.00,Moderate,2.00,Good,3.00,Good,7.00,Good,65.00,Moderate,25.00,0.59
Brazil,Bom Jardim,52.00,Moderate,1.00,Good,13.00,Good,3.00,Good,52.00,Moderate,25.00,0.59
Brazil,Caldas Novas,31.00,Good,1.00,Good,10.00,Good,1.00,Good,31.00,Good,25.00,0.59
Brazil,Camamu,17.00,Good,0.00,Good,14.00,Good,0.00,Good,17.00,Good,25.00,0.59
Brazil,Carmo,62.00,Moderate,1.00,Good,10.00,Good,4.00,Good,62.00,Moderate,25.00,0.59
Brazil,Castilho,35.00,Good,1.00,Good,11.00,Good,0.00,Good,35.00,Good,25.00,0.59
Brazil,Caxambu,49.00,Good,1.00,Good,11.00,Good,3.00,Good,49.00,Good,25.00,0.59
Brazil,Arcoverde,28.00,Good,0.00,Good,18.00,Good,0.00,Good,28.00,Good,25.00,0.59
Brazil,Aquidauana,16.00,Good,1.00,Good,12.00,Good,0.00,Good,16.00,Good,25.00,0.59
Brazil,Buerarema,43.00,Good,1.00,Good,7.00,Good,3.00,Good,43.00,Good,25.00,0.59
Brazil,Cacequi,24.00,Good,0.00,Good,24.00,Good,0.00,Good,9.00,Good,25.00,0.59
Brazil,Registro,53.00,Moderate,1.00,Good,9.00,Good,2.00,Good,53.00,Moderate,25.00,0.59
Brazil,Nova Londrina,14.00,Good,1.00,Good,9.00,Good,0.00,Good,14.00,Good,25.00,0.59
Brazil,Monte Mor,156.00,Unhealthy,5.00,Good,1.00,Good,12.00,Good,156.00,Unhealthy,25.00,0.59
Brazil,Leopoldina,71.00,Moderate,2.00,Good,0.00,Good,6.00,Good,71.00,Moderate,25.00,0.59
Brazil,Ipameri,31.00,Good,1.00,Good,7.00,Good,2.00,Good,31.00,Good,25.00,0.59
Brazil,Itapema,55.00,Moderate,1.00,Good,5.00,Good,5.00,Good,55.00,Moderate,25.00,0.59
Brazil,Itapetininga,27.00,Good,1.00,Good,14.00,Good,1.00,Good,27.00,Good,25.00,0.59
Brazil,Raul Soares,49.00,Good,1.00,Good,4.00,Good,3.00,Good,49.00,Good,25.00,0.59
Brazil,Piraju,30.00,Good,1.00,Good,16.00,Good,0.00,Good,30.00,Good,25.00,0.59
Brazil,Princesa Isabel,24.00,Good,0.00,Good,12.00,Good,0.00,Good,24.00,Good,25.00,0.59
Brazil,Piripiri,38.00,Good,1.00,Good,9.00,Good,1.00,Good,38.00,Good,25.00,0.59
Brazil,Porto Belo,92.00,Moderate,2.00,Good,16.00,Good,4.00,Good,92.00,Moderate,25.00,0.59
Brazil,Porto Calvo,25.00,Good,0.00,Good,20.00,Good,0.00,Good,25.00,Good,25.00,0.59
Brazil,Porto Franco,46.00,Good,1.00,Good,5.00,Good,1.00,Good,46.00,Good,25.00,0.59
Brazil,Caconde,50.00,Good,1.00,Good,10.00,Good,2.00,Good,50.00,Good,25.00,0.59
Brazil,Macaparana,31.00,Good,0.00,Good,17.00,Good,2.00,Good,31.00,Good,25.00,0.59
Brazil,Nova Era,45.00,Good,1.00,Good,11.00,Good,2.00,Good,45.00,Good,25.00,0.59
Brazil,Goianinha,23.00,Good,0.00,Good,23.00,Good,0.00,Good,19.00,Good,25.00,0.59
Brazil,Iranduba,52.00,Moderate,1.00,Good,5.00,Good,0.00,Good,52.00,Moderate,25.00,0.59
Brazil,Itapecerica,29.00,Good,1.00,Good,25.00,Good,0.00,Good,29.00,Good,25.00,0.59
Brazil,Jucurutu,24.00,Good,0.00,Good,24.00,Good,0.00,Good,18.00,Good,25.00,0.59
Brazil,Araguari,40.00,Good,1.00,Good,5.00,Good,1.00,Good,40.00,Good,25.00,0.59
Brazil,Schroeder,56.00,Moderate,1.00,Good,12.00,Good,4.00,Good,56.00,Moderate,25.00,0.59
Brazil,Paranapanema,31.00,Good,1.00,Good,14.00,Good,1.00,Good,31.00,Good,25.00,0.59
Brazil,Pitanga,36.00,Good,1.00,Good,12.00,Good,0.00,Good,36.00,Good,25.00,0.59
Brazil,Planaltina,70.00,Moderate,1.00,Good,6.00,Good,5.00,Good,70.00,Moderate,25.00,0.59
Brazil,Itamarandiba,32.00,Good,1.00,Good,7.00,Good,2.00,Good,32.00,Good,25.00,0.59
Brazil,Itaporanga,31.00,Good,1.00,Good,13.00,Good,1.00,Good,31.00,Good,25.00,0.59
Brazil,Itaqui,12.00,Good,1.00,Good,12.00,Good,0.00,Good,8.00,Good,25.00,0.59
Brazil,Jussara,38.00,Good,1.00,Good,10.00,Good,1.00,Good,38.00,Good,25.00,0.59
Brazil,Papagaios,88.00,Moderate,3.00,Good,1.00,Good,10.00,Good,88.00,Moderate,25.00,0.59
Brazil,Parambu,16.00,Good,0.00,Good,12.00,Good,0.00,Good,16.00,Good,25.00,0.59
Brazil,Pedro Leopoldo,150.00,Unhealthy,5.00,Good,0.00,Good,10.00,Good,150.00,Unhealthy,25.00,0.59
Brazil,Goianira,87.00,Moderate,3.00,Good,1.00,Good,8.00,Good,87.00,Moderate,25.00,0.59
Brazil,Duartina,35.00,Good,1.00,Good,11.00,Good,2.00,Good,35.00,Good,25.00,0.59
Brazil,Terra Santa,27.00,Good,1.00,Good,6.00,Good,0.00,Good,27.00,Good,25.00,0.59
Brazil,Toledo,19.00,Good,1.00,Good,15.00,Good,0.00,Good,19.00,Good,25.00,0.59
Brazil,Horizonte,32.00,Good,0.00,Good,16.00,Good,1.00,Good,32.00,Good,25.00,0.59
Brazil,Igrejinha,44.00,Good,1.00,Good,16.00,Good,3.00,Good,44.00,Good,25.00,0.59
Brazil,Jales,58.00,Moderate,1.00,Good,11.00,Good,1.00,Good,58.00,Moderate,25.00,0.59
Brazil,Guarapuava,15.00,Good,0.00,Good,13.00,Good,0.00,Good,15.00,Good,25.00,0.59
Brazil,Resplendor,47.00,Good,1.00,Good,1.00,Good,4.00,Good,47.00,Good,25.00,0.59
Brazil,Sobral,56.00,Moderate,1.00,Good,6.00,Good,4.00,Good,56.00,Moderate,25.00,0.59
Brazil,Penha,57.00,Moderate,2.00,Good,4.00,Good,6.00,Good,57.00,Moderate,25.00,0.59
Brazil,Porto Real,94.00,Moderate,3.00,Good,0.00,Good,8.00,Good,94.00,Moderate,25.00,0.59
Brazil,Bicas,36.00,Good,0.00,Good,23.00,Good,0.00,Good,36.00,Good,25.00,0.59
Brazil,Botucatu,74.00,Moderate,1.00,Good,21.00,Good,1.00,Good,74.00,Moderate,25.00,0.59
Brazil,Campos Belos,20.00,Good,0.00,Good,20.00,Good,0.00,Good,18.00,Good,25.00,0.59
Brazil,Capanema,22.00,Good,0.00,Good,19.00,Good,0.00,Good,22.00,Good,25.00,0.59
Brazil,Arari,49.00,Good,1.00,Good,7.00,Good,0.00,Good,49.00,Good,25.00,0.59
Brazil,Baixo Guandu,52.00,Moderate,1.00,Good,8.00,Good,3.00,Good,52.00,Moderate,25.00,0.59
Brazil,Campos,55.00,Moderate,1.00,Good,16.00,Good,3.00,Good,55.00,Moderate,25.00,0.59
Brazil,Candelaria,37.00,Good,1.00,Good,12.00,Good,1.00,Good,37.00,Good,25.00,0.59
Brazil,Cajazeiras,23.00,Good,0.00,Good,14.00,Good,1.00,Good,23.00,Good,25.00,0.59
Brazil,Amargosa,23.00,Good,0.00,Good,22.00,Good,0.00,Good,23.00,Good,25.00,0.59
Brazil,Araci,22.00,Good,0.00,Good,22.00,Good,0.00,Good,13.00,Good,25.00,0.59
Brazil,Bady Bassitt,55.00,Moderate,1.00,Good,27.00,Good,0.00,Good,55.00,Moderate,25.00,0.59
Brazil,Maribondo,24.00,Good,0.00,Good,24.00,Good,0.00,Good,16.00,Good,25.00,0.59
Brazil,Miguel Calmon,21.00,Good,0.00,Good,20.00,Good,0.00,Good,21.00,Good,25.00,0.59
Brazil,Morada Nova,23.00,Good,0.00,Good,23.00,Good,0.00,Good,20.00,Good,25.00,0.59
Brazil,Mucuri,28.00,Good,0.00,Good,28.00,Good,0.00,Good,28.00,Good,25.00,0.59
Brazil,Vacaria,14.00,Good,1.00,Good,13.00,Good,0.00,Good,14.00,Good,25.00,0.59
Brazil,Valinhos,89.00,Moderate,2.00,Good,23.00,Good,3.00,Good,89.00,Moderate,25.00,0.59
Brazil,Vespasiano,42.00,Good,1.00,Good,21.00,Good,0.00,Good,42.00,Good,25.00,0.59
Brazil,Jacupiranga,21.00,Good,0.00,Good,20.00,Good,0.00,Good,21.00,Good,25.00,0.59
Brazil,Juazeiro,22.00,Good,0.00,Good,22.00,Good,0.00,Good,12.00,Good,25.00,0.59
Brazil,Bela Vista,23.00,Good,1.00,Good,10.00,Good,0.00,Good,23.00,Good,25.00,0.59
Brazil,Boa Vista,15.00,Good,0.00,Good,10.00,Good,0.00,Good,15.00,Good,25.00,0.59
Brazil,Brejo,45.00,Good,1.00,Good,9.00,Good,1.00,Good,45.00,Good,25.00,0.59
Brazil,Cobija,30.00,Good,1.00,Good,2.00,Good,0.00,Good,30.00,Good,25.00,0.59
Brazil,Caravelas,25.00,Good,1.00,Good,25.00,Good,0.00,Good,24.00,Good,25.00,0.59
Brazil,Catanduva,37.00,Good,1.00,Good,12.00,Good,1.00,Good,37.00,Good,25.00,0.59
Brazil,Cedro,27.00,Good,0.00,Good,13.00,Good,1.00,Good,27.00,Good,25.00,0.59
Brazil,Campo Largo,71.00,Moderate,1.00,Good,15.00,Good,2.00,Good,71.00,Moderate,25.00,0.59
Brazil,Pindamonhangaba,57.00,Moderate,2.00,Good,10.00,Good,4.00,Good,57.00,Moderate,25.00,0.59
Brazil,Senador Guiomard,14.00,Good,1.00,Good,4.00,Good,0.00,Good,14.00,Good,25.00,0.59
Brazil,Marialva,33.00,Good,1.00,Good,14.00,Good,2.00,Good,33.00,Good,25.00,0.59
Brazil,Matias Barbosa,112.00,Unhealthy for Sensitive Groups,4.00,Good,1.00,Good,13.00,Good,112.00,Unhealthy for Sensitive Groups,25.00,0.59
Brazil,Paracuru,43.00,Good,0.00,Good,18.00,Good,1.00,Good,43.00,Good,25.00,0.59
Brazil,Maragogipe,44.00,Good,1.00,Good,10.00,Good,3.00,Good,44.00,Good,25.00,0.59
Brazil,Urucurituba,39.00,Good,1.00,Good,2.00,Good,0.00,Good,39.00,Good,25.00,0.59
Brazil,Ubaitaba,38.00,Good,1.00,Good,7.00,Good,2.00,Good,38.00,Good,25.00,0.59
Brazil,Ubajara,44.00,Good,1.00,Good,6.00,Good,2.00,Good,44.00,Good,25.00,0.59
Brazil,Teresina,27.00,Good,0.00,Good,12.00,Good,1.00,Good,27.00,Good,25.00,0.59
Brazil,Taiobeiras,19.00,Good,0.00,Good,7.00,Good,1.00,Good,19.00,Good,25.00,0.59
Brazil,Frutal,41.00,Good,1.00,Good,5.00,Good,1.00,Good,41.00,Good,25.00,0.59
Brazil,Farias Brito,24.00,Good,0.00,Good,12.00,Good,1.00,Good,24.00,Good,25.00,0.59
Brazil,Floresta,23.00,Good,0.00,Good,13.00,Good,0.00,Good,23.00,Good,25.00,0.59
Brazil,Itajobi,54.00,Moderate,1.00,Good,6.00,Good,1.00,Good,54.00,Moderate,25.00,0.59
Brazil,Jaciara,55.00,Moderate,1.00,Good,7.00,Good,0.00,Good,55.00,Moderate,25.00,0.59
Brazil,Amaraji,30.00,Good,0.00,Good,17.00,Good,2.00,Good,30.00,Good,25.00,0.59
Brazil,Apodi,25.00,Good,0.00,Good,16.00,Good,0.00,Good,25.00,Good,25.00,0.59
Brazil,Arapiraca,32.00,Good,0.00,Good,12.00,Good,2.00,Good,32.00,Good,25.00,0.59
Brazil,Ituporanga,118.00,Unhealthy for Sensitive Groups,5.00,Good,10.00,Good,2.00,Good,118.00,Unhealthy for Sensitive Groups,25.00,0.59
Brazil,Jeremoabo,15.00,Good,0.00,Good,15.00,Good,0.00,Good,13.00,Good,25.00,0.59
Brazil,Guiratinga,25.00,Good,1.00,Good,6.00,Good,1.00,Good,25.00,Good,25.00,0.59
Brazil,Gurupi,35.00,Good,1.00,Good,10.00,Good,0.00,Good,35.00,Good,25.00,0.59
Brazil,Pimenta Bueno,41.00,Good,1.00,Good,1.00,Good,1.00,Good,41.00,Good,25.00,0.59
Brazil,Prata,32.00,Good,0.00,Good,14.00,Good,0.00,Good,32.00,Good,25.00,0.59
Brazil,Itamaraju,16.00,Good,0.00,Good,11.00,Good,1.00,Good,16.00,Good,25.00,0.59
Brazil,Itapira,82.00,Moderate,2.00,Good,4.00,Good,7.00,Good,82.00,Moderate,25.00,0.59
Brazil,Itu,156.00,Unhealthy,4.00,Good,3.00,Good,11.00,Good,156.00,Unhealthy,25.00,0.59
Brazil,Juatuba,152.00,Unhealthy,6.00,Good,0.00,Good,7.00,Good,152.00,Unhealthy,25.00,0.59
Brazil,Dourados,13.00,Good,1.00,Good,13.00,Good,0.00,Good,12.00,Good,25.00,0.59
Brazil,Entre Rios,21.00,Good,0.00,Good,15.00,Good,1.00,Good,21.00,Good,25.00,0.59
Brazil,Novo Hamburgo,91.00,Moderate,2.00,Good,6.00,Good,10.00,Good,91.00,Moderate,25.00,0.59
Brazil,Recife,42.00,Good,0.00,Good,23.00,Good,1.00,Good,42.00,Good,25.00,0.59
Brazil,Pindorama,28.00,Good,1.00,Good,12.00,Good,1.00,Good,28.00,Good,25.00,0.59
Brazil,Pontalina,51.00,Moderate,1.00,Good,1.00,Good,4.00,Good,51.00,Moderate,25.00,0.59
Brazil,Padre Bernardo,20.00,Good,0.00,Good,20.00,Good,0.00,Good,7.00,Good,25.00,0.59
Brazil,Pentecoste,30.00,Good,0.00,Good,23.00,Good,0.00,Good,30.00,Good,25.00,0.59
Brazil,Manga,24.00,Good,0.00,Good,24.00,Good,0.00,Good,14.00,Good,25.00,0.59
Brazil,Barreirinhas,39.00,Good,0.00,Good,21.00,Good,0.00,Good,39.00,Good,25.00,0.59
Brazil,Cachoeira,36.00,Good,0.00,Good,23.00,Good,0.00,Good,36.00,Good,25.00,0.59
Brazil,Agudos,43.00,Good,1.00,Good,11.00,Good,2.00,Good,43.00,Good,25.00,0.59
Brazil,Alfenas,42.00,Good,1.00,Good,8.00,Good,3.00,Good,42.00,Good,25.00,0.59
Brazil,Anicuns,49.00,Good,1.00,Good,5.00,Good,3.00,Good,49.00,Good,25.00,0.59
Brazil,Aparecida,82.00,Moderate,3.00,Good,2.00,Good,8.00,Good,82.00,Moderate,25.00,0.59
Brazil,Barra Velha,76.00,Moderate,3.00,Good,3.00,Good,7.00,Good,76.00,Moderate,25.00,0.59
Brazil,Colina,37.00,Good,1.00,Good,11.00,Good,1.00,Good,37.00,Good,25.00,0.59
Brazil,Arapongas,37.00,Good,1.00,Good,14.00,Good,2.00,Good,37.00,Good,25.00,0.59
Brazil,Porto Nacional,18.00,Good,0.00,Good,16.00,Good,0.00,Good,18.00,Good,25.00,0.59
Brazil,Esteio,51.00,Moderate,1.00,Good,18.00,Good,1.00,Good,51.00,Moderate,25.00,0.59
Brazil,Extremoz,29.00,Good,0.00,Good,23.00,Good,1.00,Good,29.00,Good,25.00,0.59
Brazil,Mairinque,127.00,Unhealthy for Sensitive Groups,3.00,Good,6.00,Good,11.00,Good,127.00,Unhealthy for Sensitive Groups,25.00,0.59
Brazil,Nova Russas,47.00,Good,1.00,Good,4.00,Good,3.00,Good,47.00,Good,25.00,0.59
Brazil,Inhambupe,23.00,Good,0.00,Good,14.00,Good,1.00,Good,23.00,Good,25.00,0.59
Brazil,Ibirama,66.00,Moderate,2.00,Good,2.00,Good,6.00,Good,66.00,Moderate,25.00,0.59
Brazil,Diamantina,26.00,Good,0.00,Good,6.00,Good,2.00,Good,26.00,Good,25.00,0.59
Brazil,Dom Pedrito,25.00,Good,0.00,Good,25.00,Good,0.00,Good,6.00,Good,25.00,0.59
Brazil,Vigia,29.00,Good,1.00,Good,14.00,Good,1.00,Good,29.00,Good,25.00,0.59
Brazil,Tucano,20.00,Good,0.00,Good,14.00,Good,0.00,Good,20.00,Good,25.00,0.59
Brazil,Rio Negrinho,41.00,Good,1.00,Good,10.00,Good,5.00,Good,41.00,Good,25.00,0.59
Brazil,Gramado,28.00,Good,1.00,Good,16.00,Good,2.00,Good,28.00,Good,25.00,0.59
Brazil,Itapetinga,35.00,Good,1.00,Good,6.00,Good,2.00,Good,35.00,Good,25.00,0.59
Brazil,Prado,19.00,Good,0.00,Good,19.00,Good,0.00,Good,17.00,Good,25.00,0.59
Brazil,Cascavel,23.00,Good,0.00,Good,13.00,Good,1.00,Good,23.00,Good,25.00,0.59
Brazil,Mendes,172.00,Unhealthy,8.00,Good,1.00,Good,17.00,Good,172.00,Unhealthy,25.00,0.59
Brazil,Uruguaiana,18.00,Good,1.00,Good,4.00,Good,3.00,Good,18.00,Good,25.00,0.59
Brazil,Borba,40.00,Good,1.00,Good,2.00,Good,0.00,Good,40.00,Good,25.00,0.59
Brazil,Porto Alegre,26.00,Good,1.00,Good,17.00,Good,2.00,Good,26.00,Good,25.00,0.59
Brazil,Lajeado,83.00,Moderate,2.00,Good,11.00,Good,4.00,Good,83.00,Moderate,25.00,0.59
Brazil,Monte Azul,14.00,Good,0.00,Good,14.00,Good,0.00,Good,9.00,Good,25.00,0.59
Brazil,Terra Roxa,19.00,Good,1.00,Good,8.00,Good,1.00,Good,19.00,Good,25.00,0.59
Brazil,Seabra,21.00,Good,0.00,Good,21.00,Good,0.00,Good,16.00,Good,25.00,0.59
Brazil,Benjamin Constant,48.00,Good,1.00,Good,3.00,Good,0.00,Good,48.00,Good,25.00,0.59
Brazil,Brusque,45.00,Good,1.00,Good,21.00,Good,1.00,Good,45.00,Good,25.00,0.59
Brazil,Campo Grande,33.00,Good,1.00,Good,21.00,Good,0.00,Good,33.00,Good,25.00,0.59
Brazil,Candeias,28.00,Good,0.00,Good,23.00,Good,0.00,Good,28.00,Good,25.00,0.59
Brazil,Nanuque,25.00,Good,0.00,Good,25.00,Good,0.00,Good,25.00,Good,25.00,0.59
Brazil,Quatro Barras,40.00,Good,1.00,Good,17.00,Good,1.00,Good,40.00,Good,25.00,0.59
Brazil,Batalha,22.00,Good,0.00,Good,22.00,Good,0.00,Good,14.00,Good,25.00,0.59
Brazil,Cacoal,42.00,Good,1.00,Good,6.00,Good,0.00,Good,42.00,Good,25.00,0.59
Brazil,Cajuru,50.00,Good,1.00,Good,21.00,Good,0.00,Good,50.00,Good,25.00,0.59
Brazil,Carutapera,23.00,Good,0.00,Good,20.00,Good,0.00,Good,23.00,Good,25.00,0.59
Brazil,Caucaia,31.00,Good,0.00,Good,24.00,Good,0.00,Good,31.00,Good,25.00,0.59
Brazil,Araruama,34.00,Good,0.00,Good,29.00,Good,0.00,Good,34.00,Good,25.00,0.59
Brazil,Maragogi,23.00,Good,0.00,Good,23.00,Good,0.00,Good,14.00,Good,25.00,0.59
